1750-01-01,0.25283333333333335
1751-01-01,nan
1752-01-01,nan
1753-01-01,nan
1754-01-01,8.349333333333332
1755-01-01,8.427083333333334
1756-01-01,8.590583333333333
1757-01-01,8.502666666666666
1758-01-01,8.919749999999999
1759-01-01,7.286666666666666
1760-01-01,7.499666666666667
1761-01-01,7.3027500000000005
1762-01-01,9.294666666666666
1763-01-01,8.148416666666668
1764-01-01,7.527749999999998
1765-01-01,8.57025
1766-01-01,7.870833333333333
1767-01-01,8.418166666666666
1768-01-01,8.10175
1769-01-01,7.146750000000001
1770-01-01,7.667000000000001
1771-01-01,7.952500000000001
1772-01-01,7.5325000000000015
1773-01-01,8.052666666666667
1774-01-01,8.230833333333333
1775-01-01,9.154333333333334
1776-01-01,8.760833333333334
1777-01-01,8.872916666666667
1778-01-01,7.964583333333334
1779-01-01,8.454666666666666
1780-01-01,9.070333333333332
1781-01-01,9.423416666666666
1782-01-01,7.930916666666666
1783-01-01,7.753583333333334
1784-01-01,8.016416666666668
1785-01-01,7.71775
1786-01-01,7.354500000000002
1787-01-01,8.431666666666667
1788-01-01,7.856000000000001
1789-01-01,8.69475
1790-01-01,8.229000000000001
1791-01-01,7.903083333333332
1792-01-01,8.138833333333332
1793-01-01,8.103416666666668
1794-01-01,8.494916666666667
1795-01-01,8.444416666666669
1796-01-01,8.35975
1797-01-01,8.400333333333334
1798-01-01,8.367500000000001
1799-01-01,8.60725
1800-01-01,8.580083333333333
1801-01-01,8.473583333333334
1802-01-01,8.677416666666668
1803-01-01,8.316666666666666
1804-01-01,8.656583333333332
1805-01-01,8.87625
1806-01-01,8.570666666666666
1807-01-01,8.27891666666667
1808-01-01,8.287749999999997
1809-01-01,7.5499166666666655
1810-01-01,7.133083333333334
1811-01-01,6.963166666666665
1812-01-01,6.826416666666668
1813-01-01,6.8494166666666665
1814-01-01,7.980499999999999
1815-01-01,7.6375
1816-01-01,7.296499999999999
1817-01-01,6.837750000000001
1818-01-01,6.947666666666667
1819-01-01,7.813083333333332
1820-01-01,7.387666666666667
1821-01-01,7.763166666666664
1822-01-01,8.070083333333333
1823-01-01,8.104916666666668
1824-01-01,7.793083333333333
1825-01-01,8.594
1826-01-01,8.279333333333334
1827-01-01,8.49825
1828-01-01,8.558916666666667
1829-01-01,8.285083333333333
1830-01-01,8.018916666666664
1831-01-01,8.452166666666665
1832-01-01,7.600416666666667
1833-01-01,7.474249999999999
1834-01-01,7.873666666666669
1835-01-01,8.3315
1836-01-01,7.319083333333332
1837-01-01,7.718333333333333
1838-01-01,7.167583333333332
1839-01-01,7.741
1840-01-01,7.666
1841-01-01,7.636916666666668
1842-01-01,7.770416666666666
1843-01-01,8.13425
1844-01-01,8.0815
1845-01-01,7.712416666666667
1846-01-01,7.897166666666667
1847-01-01,8.514416666666666
1848-01-01,7.8990833333333335
1849-01-01,8.09875
1850-01-01,7.885083333333333
1851-01-01,8.040833333333333
1852-01-01,8.174000000000001
1853-01-01,8.051
1854-01-01,7.99975
1855-01-01,8.313916666666668
1856-01-01,8.130583333333332
1857-01-01,7.917666666666666
1858-01-01,7.834666666666668
1859-01-01,8.039916666666667
1860-01-01,8.257166666666667
1861-01-01,7.821416666666667
1862-01-01,7.8699166666666684
1863-01-01,7.754333333333334
1864-01-01,7.98825
1865-01-01,8.10225
1866-01-01,8.174249999999999
1867-01-01,8.254666666666667
1868-01-01,8.382333333333333
1869-01-01,8.271333333333333
1870-01-01,8.429333333333334
1871-01-01,8.148416666666666
1872-01-01,8.132166666666667
1873-01-01,8.223916666666666
1874-01-01,8.407083333333333
1875-01-01,8.3375
1876-01-01,7.886500000000001
1877-01-01,8.115916666666667
1878-01-01,8.517166666666666
1879-01-01,8.853583333333333
1880-01-01,8.120166666666666
1881-01-01,8.177583333333333
1882-01-01,8.315
1883-01-01,8.001416666666666
1884-01-01,8.031916666666666
1885-01-01,7.680583333333334
1886-01-01,7.955749999999999
1887-01-01,7.903499999999998
1888-01-01,7.988583333333332
1889-01-01,8.095
1890-01-01,8.325166666666666
1891-01-01,7.958499999999998
1892-01-01,8.047666666666666
1893-01-01,7.939333333333331
1894-01-01,8.156
1895-01-01,8.127999999999998
1896-01-01,8.23
1897-01-01,8.18175
1898-01-01,8.363666666666667
1899-01-01,8.1595
1900-01-01,8.3085
1901-01-01,8.562416666666666
1902-01-01,8.582999999999998
1903-01-01,8.29025
1904-01-01,8.147083333333335
1905-01-01,8.142333333333333
1906-01-01,8.209666666666665
1907-01-01,8.356583333333333
1908-01-01,7.989333333333334
1909-01-01,8.110333333333333
1910-01-01,8.256416666666667
1911-01-01,8.166916666666667
1912-01-01,8.238833333333334
1913-01-01,8.138833333333332
1914-01-01,8.4055
1915-01-01,8.50075
1916-01-01,8.619583333333333
1917-01-01,8.185
1918-01-01,8.00675
1919-01-01,8.151666666666666
1920-01-01,8.437
1921-01-01,8.370333333333333
1922-01-01,8.501833333333332
1923-01-01,8.436083333333334
1924-01-01,8.409833333333333
1925-01-01,8.500916666666667
1926-01-01,8.633166666666666
1927-01-01,8.63875
1928-01-01,8.57825
1929-01-01,8.5495
1930-01-01,8.271333333333333
1931-01-01,8.663583333333332
1932-01-01,8.789499999999999
1933-01-01,8.585666666666667
1934-01-01,8.363833333333334
1935-01-01,8.603250000000001
1936-01-01,8.521916666666668
1937-01-01,8.571000000000002
1938-01-01,8.736416666666665
1939-01-01,8.865499999999999
1940-01-01,8.710583333333334
1941-01-01,8.798
1942-01-01,8.799333333333333
1943-01-01,8.6695
1944-01-01,8.847416666666668
1945-01-01,8.763416666666666
1946-01-01,8.622666666666667
1947-01-01,8.645083333333334
1948-01-01,8.861166666666666
1949-01-01,8.7345
1950-01-01,8.485833333333332
1951-01-01,8.376083333333334
1952-01-01,8.701583333333334
1953-01-01,8.631166666666667
1954-01-01,8.798333333333334
1955-01-01,8.673416666666666
1956-01-01,8.547416666666665
1957-01-01,8.281416666666667
1958-01-01,8.823
1959-01-01,8.7225
1960-01-01,8.712166666666665
1961-01-01,8.6015
1962-01-01,8.804083333333333
1963-01-01,8.737416666666666
1964-01-01,8.854333333333331
1965-01-01,8.408083333333332
1966-01-01,8.496416666666667
1967-01-01,8.617666666666667
1968-01-01,8.670333333333334
1969-01-01,8.484083333333333
1970-01-01,8.667583333333333
1971-01-01,8.711833333333333
1972-01-01,8.508833333333333
1973-01-01,8.595916666666666
1974-01-01,8.883499999999998
1975-01-01,8.534
1976-01-01,8.73025
1977-01-01,8.314583333333333
1978-01-01,8.868
1979-01-01,8.690583333333333
1980-01-01,8.7565
1981-01-01,9.049416666666666
1982-01-01,9.063583333333336
1983-01-01,8.713083333333332
1984-01-01,8.986166666666666
1985-01-01,8.697583333333336
1986-01-01,8.683416666666666
1987-01-01,8.818916666666667
1988-01-01,9.020666666666667
1989-01-01,9.139583333333333
1990-01-01,8.966416666666666
1991-01-01,9.230166666666667
1992-01-01,9.211416666666665
1993-01-01,8.813416666666667
1994-01-01,8.8435
1995-01-01,9.081749999999998
1996-01-01,9.290583333333332
1997-01-01,9.064166666666667
1998-01-01,9.218166666666667
1999-01-01,9.538666666666666
2000-01-01,9.235583333333333
2001-01-01,9.233333333333333
2002-01-01,9.472083333333334
2003-01-01,9.566666666666665
2004-01-01,9.487583333333335
2005-01-01,9.348166666666666
2006-01-01,9.657416666666666
2007-01-01,9.64025
2008-01-01,9.587583333333333
2009-01-01,9.502
2010-01-01,9.509416666666667
2011-01-01,9.665166666666666
2012-01-01,9.505583333333332
2013-01-01,9.551333333333334
2014-01-01,9.610416666666666
2015-01-01,9.583083333333333
